"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","individualCount","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","elevation","continent","stateProvince","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country","rightsHolder","nomenclaturalStatus","identifier","recordNumber","nomenclaturalCode","datasetName","locality","county","fieldNumber","gbifID","collectionCode","occurrenceID","type","taxonID","catalogNumber","recordedBy","institutionCode","ownerInstitutionCode","bibliographicCitation","identifiedBy","collectionID","name","dateIdentified","typeStatus","municipality","language","occurrenceRemarks","coordinateUncertaintyInMeters","typifiedName","otherCatalogNumbers","higherGeography","institutionID","organismID","datasetID","accessRights","higherClassification"
"50","362418930","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-18.17,-63.566667,"cdround,gass84","966426ce-f762-11e1-a439-00145eb45e9a","c76cf030-2a95-11da-9cc1-b8a03c50a862","60383ab8-f762-11e1-a439-00145eb45e9a","DE","BIOCASE","2020-02-11T21:07:47.517+0000","2020-02-12T18:39:24.797+0000",88,"none","PRESERVED_SPECIMEN",NA,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",NA,NA,NA,1999,10,13,"1999-10-13T00:00:00",NA,"2020-02-12T18:39:24.797+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of",NA,NA,NA,NA,NA,NA,"Florida, between La Angostura and Bermejo",NA,NA,"362418930","Herbarium Senckenbergianum",NA,NA,NA,"FR-0082323",NA,"FR",NA,NA,NA,NA,"Fosterella penduliflora (C.H.Wright) L.B.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","362418932","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-18.17,-63.566667,"cdround,gass84","966426ce-f762-11e1-a439-00145eb45e9a","c76cf030-2a95-11da-9cc1-b8a03c50a862","60383ab8-f762-11e1-a439-00145eb45e9a","DE","BIOCASE","2020-02-11T21:07:47.517+0000","2020-02-12T18:39:24.979+0000",88,"none","PRESERVED_SPECIMEN",NA,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",NA,NA,NA,1999,10,13,"1999-10-13T00:00:00",NA,"2020-02-12T18:39:24.979+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of",NA,NA,NA,NA,NA,NA,"Florida, between La Angostura and Bermejo",NA,NA,"362418932","Herbarium Senckenbergianum",NA,NA,NA,"FR-0082324",NA,"FR",NA,NA,NA,NA,"Fosterella penduliflora (C.H.Wright) L.B.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","1258623212","Fosterella latifolia Ibisch, R.Vásquez & E.Gross",-18.08333,-63.66666,"gass84","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","c4e134d3-c68f-406d-a116-6a37895602e0","US","DWC_ARCHIVE","2020-02-14T11:33:51.259+0000","2020-02-14T11:59:40.596+0000",107,"none","PRESERVED_SPECIMEN",NA,5288017,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","latifolia","SPECIES","SYNONYM",NA,"SOUTH_AMERICA","Santa Cruz",1998,5,16,"1998-05-16T00:00:00","2014-06-18T05:53:00.000+0000","2020-02-14T11:59:40.596+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of","Missouri Botanical Garden","No opinion","urn:catalog:MO:Tropicos:1399200","Ibisch 98.98","ICNafp","Tropicos","Refugio Volcanes, in understory of semihumid forest","Florida",NA,"1258623212","MO","urn:catalog:MO:Tropicos:1399200","PhysicalObject","50162949","1399200","Pierre Ibisch","MO","MOBOT","http://www.tropicos.org/Specimen/1399200","P. L. Ibisch","http://biocol.org/urn:lsid:biocol.org:col:15859","Fosterella latifolia Ibisch, R.Vásquez & E.Gross","1999-01-01T00:00:00","HOLOTYPE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","197108995","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-20.679,-56.781,"gass84,txmatfuz","4d749d70-e2e1-11dd-8102-b8a03c50a862","335880a0-e2e1-11dd-8102-b8a03c50a862","605ef338-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-02-06T13:43:26.885+0000","2020-02-10T13:01:52.547+0000",68,"none","HUMAN_OBSERVATION",NA,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",NA,NA,NA,1998,8,24,"1998-08-24T00:00:00",NA,"2020-02-10T13:01:52.547+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil",NA,NA,"197108995",NA,NA,NA,"Upper Miranda Region",NA,NA,"197108995","26",NA,NA,NA,"54240","Geraldo Alves Damaceno, Junior","Conservation International",NA,NA,NA,NA,"Fosterella penduliflora (C.H.Wright) L.B.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","1087260562","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-20.678611,-56.781111,"gass84","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2020-02-12T11:07:35.192+0000","2020-02-12T15:11:55.275+0000",178,"none","PRESERVED_SPECIMEN",NA,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",NA,"SOUTH_AMERICA","Mato Grosso do Sul",1998,9,7,"1998-09-07T00:00:00","2016-09-19T19:24:31.000+0000","2020-02-12T15:11:55.275+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília",NA,"BRA:UNB:UB:37745","1716",NA,"UB - Herbário da Universidade de Brasília","Bodoquena, Logradouro- Rio Salobrinha",NA,NA,"1087260562","UB","BRA:UNB:UB:37745","Collection",NA,"37745","Damasceno, GA; Nakajima, JN","UnB","Universidade de Brasília",NA,"Damasceno, GA",NA,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","1999-06-01T00:00:00",NA,"Bodoquena","pt","Rupícolo/terrestre de 50 cm; Flor branca; Fruto; Encosta rochosa; Solo-calcário; Relevo- próximo à uma encosta de morro",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","1135443396","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-18.21667,-63.73333,"","0afba960-be3b-4202-a7de-736ae05aec9e","58520c30-bafb-11d9-8e53-b8a03c50a862","602f7766-f762-11e1-a439-00145eb45e9a","AT","BIOCASE","2020-02-18T22:05:44.280+0000","2020-02-18T22:50:43.721+0000",110,"none","PRESERVED_SPECIMEN",NA,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",1350,NA,NA,1998,9,10,"1998-09-10T00:00:00",NA,"2020-02-18T22:50:43.721+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of",NA,NA,NA,NA,NA,NA,"Florida: between Cuevas and Bella Vista. 18°13' S, 63°44' W. 1350 m.",NA,NA,"1135443396","Herbarium WU",NA,NA,NA,"0014140","Vásquez,R., Ric,D. & Coimbra,G.","WU",NA,NA,"J. Peters & P. L. Ibisch",NA,"Fosterella penduliflora (C.H.Wright) L.B.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","1135444084","Fosterella chiquitana Ibisch, R.Vásquez & E.Gross",-16.16667,-62.08333,"","0afba960-be3b-4202-a7de-736ae05aec9e","58520c30-bafb-11d9-8e53-b8a03c50a862","602f7766-f762-11e1-a439-00145eb45e9a","AT","BIOCASE","2020-02-18T22:05:44.280+0000","2020-02-18T22:50:43.719+0000",110,"none","PRESERVED_SPECIMEN",NA,5288016,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","chiquitana","SPECIES","SYNONYM",500,NA,NA,1997,5,16,"1997-05-16T00:00:00",NA,"2020-02-18T22:50:43.719+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of",NA,NA,NA,NA,NA,NA,"Dept. Santa Cruz, Prov. Ñuflo de Chávez, about 10 km from Concepción on the road to San Javier. 62°5' W, 16°10' S. ca. 500 m.",NA,NA,"1135444084","Herbarium WU",NA,NA,NA,"0013113","Ibisch,P.","WU",NA,NA,"P. Ibisch (LPB) 1999",NA,"Fosterella chiquitana Ibisch, R.Vásquez & E.Gross",NA,NA,NA,NA,NA,500,"Fosterella chiquitana Ibisch, R. Vásquez & E. Gross",NA,NA,NA,NA,NA,NA,NA
"57","1258623136","Fosterella chiquitana Ibisch, R.Vásquez & E.Gross",-16.16666,-62.08333,"gass84","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","c4e134d3-c68f-406d-a116-6a37895602e0","US","DWC_ARCHIVE","2020-02-14T11:33:51.259+0000","2020-02-14T12:00:16.351+0000",107,"none","PRESERVED_SPECIMEN",NA,5288016,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","chiquitana","SPECIES","SYNONYM",500,"SOUTH_AMERICA","Santa Cruz",1997,5,16,"1997-05-16T00:00:00","2014-06-18T05:53:00.000+0000","2020-02-14T12:00:16.351+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of","Missouri Botanical Garden","No opinion","urn:catalog:MO:Tropicos:1399126","Ibisch 98.125","ICNafp","Tropicos","About 10 km from Concepción on the road to San Javier, on grantic outcrops (zonal vegetation semideciduous-semihumid Chiquitano forest)","Nuflo de Chavez",NA,"1258623136","MO","urn:catalog:MO:Tropicos:1399126","PhysicalObject","50162945","1399126","Pierre Ibisch","MO","MOBOT","http://www.tropicos.org/Specimen/1399126","P.L. Ibisch","http://biocol.org/urn:lsid:biocol.org:col:15859","Fosterella chiquitana Ibisch, R.Vásquez & E.Gross","1999-01-01T00:00:00","HOLOTYPE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","1424271486","Fosterella chiquitana Ibisch, R.Vásquez & E.Gross",-16.166667,-62.083333,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2020-02-14T19:53:59.520+0000","2020-02-14T20:38:32.613+0000",278,"none","PRESERVED_SPECIMEN",NA,5288016,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","chiquitana","SPECIES","SYNONYM",NA,NA,"Santa Cruz",1997,5,16,"1997-05-16T00:00:00",NA,"2020-02-14T20:38:32.613+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of","Rio de Janeiro Botanical Garden",NA,"urn:catalog:JBRJ:RB:557717","98125",NA,"RB - Rio de Janeiro Botanical Garden Herbarium Collection","Departamente Santa Cruz: Province Ñuflo de Chavéz, about 10 km from Concepcion on the road to San Javier.",NA,NA,"1424271486","RB","urn:catalog:JBRJ:RB:557717","Physical Object",NA,"RB00557717","P. Ibisch","JBRJ",NA,NA,NA,NA,"Fosterella chiquitana Ibisch, R.Vásquez & E.Gross",NA,"ISOTYPE","Santa Cruz",NA,NA,NA,NA,"RB 479754",NA,NA,NA,NA,NA,NA
"59","1260118305","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-16.2,-67.73333,"gass84","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","c4e134d3-c68f-406d-a116-6a37895602e0","US","DWC_ARCHIVE","2020-02-14T11:33:51.259+0000","2020-02-14T11:59:44.528+0000",107,"none","PRESERVED_SPECIMEN",NA,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",1250,"SOUTH_AMERICA","La Paz",1995,5,20,"1995-05-20T00:00:00","2008-05-27T22:02:00.000+0000","2020-02-14T11:59:44.528+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of","Missouri Botanical Garden","No opinion","urn:catalog:MO:Tropicos:2770251","Kessler 4214","ICNafp","Tropicos",NA,"Nor Yungas",NA,"1260118305","MO","urn:catalog:MO:Tropicos:2770251","PhysicalObject","4301194","2770251","M. Kessler|et al.","MO","MOBOT","http://www.tropicos.org/Specimen/2770251","Luther","http://biocol.org/urn:lsid:biocol.org:col:15859","Fosterella penduliflora (C.H.Wright) L.B.Sm.","1996-01-01T00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","1424352277","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-10.583333,-63.583333,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2020-02-14T19:53:59.520+0000","2020-02-14T20:38:33.606+0000",278,"none","PRESERVED_SPECIMEN",NA,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",NA,NA,"Rondônia",1982,5,17,"1982-05-17T00:00:00",NA,"2020-02-14T20:38:33.606+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","Rio de Janeiro Botanical Garden",NA,"urn:catalog:JBRJ:RB:642504","549",NA,"RB - Rio de Janeiro Botanical Garden Herbarium Collection","Mineração Mibrasa. Setor Alto Candeias, Km 128. Sudoeste de Ariquemes. Mata sobre serra, beira de cachoeira, abundancia de pedras.",NA,NA,"1424352277","RB","urn:catalog:JBRJ:RB:642504","Physical Object",NA,"RB00642504","L.O. A. Teixeira; et.al","JBRJ",NA,NA,"R.C. Forzza & E. Leme",NA,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","2018-01-01T00:00:00",NA,"Ariquemes",NA,"Erva sobre perda, flores brancas, anteras amarelas.",NA,NA,"RB 289174",NA,NA,NA,NA,NA,NA
"61","317864465","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-21.45,-64.07,"gass84","966426ce-f762-11e1-a439-00145eb45e9a","c76cf030-2a95-11da-9cc1-b8a03c50a862","60383ab8-f762-11e1-a439-00145eb45e9a","DE","BIOCASE","2020-02-11T21:07:47.517+0000","2020-02-12T18:39:25.534+0000",88,"none","PRESERVED_SPECIMEN",NA,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",NA,NA,NA,1982,7,15,"1982-07-15T00:00:00",NA,"2020-02-12T18:39:25.534+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of",NA,NA,NA,NA,NA,NA,"O'Connor, 16 km E of Entre Rios along the road to Palos Blancos",NA,NA,"317864465","Herbarium Senckenbergianum",NA,NA,NA,"Fr-0082342",NA,"FR",NA,NA,NA,NA,"Fosterella penduliflora (C.H.Wright) L.B.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","1265788596","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-16.7261,-64.435,"gass84","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2020-02-06T10:27:54.420+0000","2020-02-10T22:03:22.255+0000",138,"none","PRESERVED_SPECIMEN",NA,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",NA,"SOUTH_AMERICA",NA,1934,8,NA,"1934-08-01T00:00:00",NA,"2020-02-10T22:03:22.255+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of","The Field Museum of Natural History",NA,"4f469d41-c955-4f5c-b022-9ba8e4dbe2bc","2856","ICBN","Flowers TCN",NA,NA,NA,"1265788596","Botany","4f469d41-c955-4f5c-b022-9ba8e4dbe2bc","PhysicalObject",NA,"V0403193F","M. Cárdenas","F","F",NA,NA,"Botany","Fosterella penduliflora (C.H.Wright) L.B.Sm.",NA,NA,NA,"en",NA,NA,NA,NA,"South America, BOLIVIA","F","3438031","seeds-10-apr-2019","http://fieldmuseum.org/about/copyright-information","Plantae Spermatophyta Monocotyledoneae Bromeliaceae"
"63","1265788610","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-35.3869,-64.9208,"gass84","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2020-02-06T10:27:54.420+0000","2020-02-10T22:03:50.944+0000",138,"none","PRESERVED_SPECIMEN",NA,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",NA,"SOUTH_AMERICA",NA,NA,NA,NA,NA,NA,"2020-02-10T22:03:50.944+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Liliopsida","AR","Argentina","The Field Museum of Natural History",NA,"0c5f4c3e-daa4-469f-9c75-ceac33f67f8e",NA,"ICBN","South American Plants",NA,NA,NA,"1265788610","Botany","0c5f4c3e-daa4-469f-9c75-ceac33f67f8e","PhysicalObject",NA,"V0403194F",NA,"F","F",NA,NA,"Botany","Fosterella penduliflora (C.H.Wright) L.B.Sm.",NA,NA,NA,"en",NA,NA,NA,NA,"South America, ARGENTINA","F","3438033","seeds-10-apr-2019","http://fieldmuseum.org/about/copyright-information","Plantae Spermatophyta Monocotyledoneae Bromeliaceae"
"64","1676067341","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-21.916667,-64.15,"cdround,gass84,rdativ","966426ce-f762-11e1-a439-00145eb45e9a","c76cf030-2a95-11da-9cc1-b8a03c50a862","60383ab8-f762-11e1-a439-00145eb45e9a","DE","BIOCASE","2020-02-11T21:07:47.517+0000","2020-02-12T18:39:21.671+0000",88,"none","PRESERVED_SPECIMEN",NA,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",NA,NA,NA,NA,NA,NA,NA,NA,"2020-02-12T18:39:21.671+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of",NA,NA,NA,NA,NA,NA,"O'Connor, Parque Nacional Tariquia, entre Chiquiaca y la quebrada de San Lucas, selva montana de Mirtáceas, formacion tucumano-boliviana",NA,NA,"1676067341","Herbarium Senckenbergianum",NA,NA,NA,"FR-0029177",NA,"FR",NA,NA,NA,NA,"Fosterella penduliflora (C.H.Wright) L.B.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","1676067379","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-16.166667,-62.083333,"cdround,gass84,rdativ","966426ce-f762-11e1-a439-00145eb45e9a","c76cf030-2a95-11da-9cc1-b8a03c50a862","60383ab8-f762-11e1-a439-00145eb45e9a","DE","BIOCASE","2020-02-11T21:07:47.517+0000","2020-02-12T18:39:24.143+0000",88,"none","PRESERVED_SPECIMEN",NA,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",NA,NA,NA,NA,NA,NA,NA,NA,"2020-02-12T18:39:24.143+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of",NA,NA,NA,NA,NA,NA,"Nuflo de Cávez, about 10 km from Concepcion to San Javier",NA,NA,"1676067379","Herbarium Senckenbergianum",NA,NA,NA,"FR-0029198",NA,"FR",NA,NA,NA,NA,"Fosterella penduliflora (C.H.Wright) L.B.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","1676067386","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-18.9,-63.4,"gass84,rdativ","966426ce-f762-11e1-a439-00145eb45e9a","c76cf030-2a95-11da-9cc1-b8a03c50a862","60383ab8-f762-11e1-a439-00145eb45e9a","DE","BIOCASE","2020-02-11T21:07:47.517+0000","2020-02-12T18:39:21.702+0000",88,"none","PRESERVED_SPECIMEN",NA,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",NA,NA,NA,NA,NA,NA,NA,NA,"2020-02-12T18:39:21.702+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of",NA,NA,NA,NA,NA,NA,"Cordillera, 16 km de Abapó hacia Gutierrez",NA,NA,"1676067386","Herbarium Senckenbergianum",NA,NA,NA,"FR-0029200",NA,"FR",NA,NA,NA,NA,"Fosterella penduliflora (C.H.Wright) L.B.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","1676067388","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-21.916667,-64.15,"cdround,gass84,rdativ","966426ce-f762-11e1-a439-00145eb45e9a","c76cf030-2a95-11da-9cc1-b8a03c50a862","60383ab8-f762-11e1-a439-00145eb45e9a","DE","BIOCASE","2020-02-11T21:07:47.517+0000","2020-02-12T18:39:24.143+0000",88,"none","PRESERVED_SPECIMEN",NA,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",NA,NA,NA,NA,NA,NA,NA,NA,"2020-02-12T18:39:24.143+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of",NA,NA,NA,NA,NA,NA,"O'Connor, Parque Nacional Tariquia, entre Chiquiacá y la quebrada de San Lucas",NA,NA,"1676067388","Herbarium Senckenbergianum",NA,NA,NA,"FR-0029206",NA,"FR",NA,NA,NA,NA,"Fosterella penduliflora (C.H.Wright) L.B.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","317864433","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-21.916667,-64.15,"cdround,gass84,rdativ","966426ce-f762-11e1-a439-00145eb45e9a","c76cf030-2a95-11da-9cc1-b8a03c50a862","60383ab8-f762-11e1-a439-00145eb45e9a","DE","BIOCASE","2020-02-11T21:07:47.517+0000","2020-02-12T18:39:21.803+0000",88,"none","PRESERVED_SPECIMEN",NA,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",NA,NA,NA,NA,NA,NA,NA,NA,"2020-02-12T18:39:21.803+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of",NA,NA,NA,NA,NA,NA,"Prov. O'Connor: Parque Nacional Tariquia, Chiquiaca a la quebrada de San Lucas",NA,NA,"317864433","Herbarium Senckenbergianum",NA,NA,NA,"FR-0082259",NA,"FR",NA,NA,NA,NA,"Fosterella penduliflora (C.H.Wright) L.B.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
